"album"|"album_url"
"Pain of Mind (Remastered)"|"https://is3-ssl.mzstatic.com/image/thumb/Music118/v4/cd/f1/e0/cdf1e05c-6844-f7ca-d92f-8a37fc735827/source/512x512.jpg"
"Given to the Rising"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/4f/79/eb/4f79eb57-d6bc-487d-320f-b0e94f83d0ff/source/512x512.jpg"
"Honor Found In Decay"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/67/0e/df/670edf16-48f3-f2c7-0802-c70539152929/source/512x512.jpg"
"Fires Within Fires"|"https://is5-ssl.mzstatic.com/image/thumb/Music71/v4/65/f3/9c/65f39cea-cd6c-fc43-29ea-067df5151e93/source/512x512.jpg"
"The Puritan"|"https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/33/9b/0a/339b0ab0-d260-63db-b584-d890aa283634/source/512x512.jpg"
"Sweet Vengeance"|"https://is2-ssl.mzstatic.com/image/thumb/Music6/v4/75/cf/c0/75cfc038-9e2e-dcf3-4ea9-e4c0e8643ceb/source/512x512.jpg"
"Insidious"|"https://is3-ssl.mzstatic.com/image/thumb/Music3/v4/cb/08/54/cb0854c9-71bc-6e98-0abc-98396a6cc779/source/512x512.jpg"
"Wearing A Martyr's Crown"|"https://is3-ssl.mzstatic.com/image/thumb/Music5/v4/6c/dc/25/6cdc25e6-67cb-f7c8-b76e-37486890b001/source/512x512.jpg"
"Descent Into Chaos"|"https://is4-ssl.mzstatic.com/image/thumb/Music62/v4/96/16/29/961629fd-0fa3-6fbf-86b5-5b0ed78b0ca3/source/512x512.jpg"
"A New Disease Is Born"|"https://is5-ssl.mzstatic.com/image/thumb/Music1/v4/95/a9/00/95a900c4-7a27-ef01-be03-d77cc5131f17/source/512x512.jpg"
"The Venomous"|"https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/52/df/55/52df55f2-76e0-69cc-2691-ee5a2f3eabaf/source/512x512.jpg"
"Wielding the Scythe"|"https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/46/7a/c4/467ac4a6-9c58-fc63-a172-3369ae1e95a1/source/512x512.jpg"
"Turtles All the Way Down, Vol. II"|"https://is4-ssl.mzstatic.com/image/thumb/Music128/v4/7e/2e/e5/7e2ee5d0-56e2-0c0b-7d1f-7af3b814e3b5/source/512x512.jpg"
"Aegean Sorrow"|"https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/43/44/18/43441801-6ec8-7e7f-a2e9-7b0ac1fd8d98/source/512x512.jpg"
"Eternal Silence"|"https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/ac/7b/b6/ac7bb69b-0bb0-9b72-e934-32e4110ec763/source/512x512.jpg"
"Egocentric"|"https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/4f/14/a4/4f14a481-0cdc-fda3-29e5-871e969cd29d/source/512x512.jpg"
"Angeldust"|"https://is4-ssl.mzstatic.com/image/thumb/Music113/v4/4f/9f/9f/4f9f9fe2-ffb8-af76-9792-6a05e24d48f7/source/512x512.jpg"
"Nuclear Winter"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/4d/53/bd/4d53bdb7-df54-ac73-3b16-19443a7d1403/source/512x512.jpg"
"A Frail Deception"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/d8/8a/cf/d88acf8f-f804-b7ce-732f-6d75e7f081df/source/512x512.jpg"
"Futile"|"https://is3-ssl.mzstatic.com/image/thumb/Music118/v4/db/24/9d/db249dcd-68cc-eb2d-8535-6680e3067bd5/source/512x512.jpg"
"Temples of Torment"|"https://is2-ssl.mzstatic.com/image/thumb/Music118/v4/12/3a/f2/123af22b-04ae-6456-d9a2-589808048400/source/512x512.jpg"
"Morbid Blood"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/87/e2/37/87e237f0-1e5d-9b16-2e1e-6fceea802009/source/512x512.jpg"
"Rise"|"https://is2-ssl.mzstatic.com/image/thumb/Music123/v4/2b/70/40/2b704091-b338-8a08-3b92-972fdd882ade/source/512x512.jpg"
"Age of Descent"|"https://is4-ssl.mzstatic.com/image/thumb/Music62/v4/6d/08/77/6d0877ca-71a5-2fea-4c65-939697d7892c/source/512x512.jpg"
"Passage to Arcturo - EP"|"https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/6a/18/c2/6a18c21b-29cf-387d-5bfa-fe1b414f93ce/source/512x512.jpg"
"Der Perfekte Traum"|"https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/f2/60/45/f2604584-fb04-63a1-ea89-d4d0181f666f/source/512x512.jpg"
"Sleep of the Angels"|"https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/f2/60/45/f2604584-fb04-63a1-ea89-d4d0181f666f/source/512x512.jpg"
"Non Serviam"|"https://is2-ssl.mzstatic.com/image/thumb/Music124/v4/5d/c4/53/5dc45309-25e0-49dd-9dce-e0cf0a7a4e05/source/512x512.jpg"
"Khronos"|"https://is2-ssl.mzstatic.com/image/thumb/Music62/v4/8e/48/ad/8e48adb1-f6c9-4b2d-d116-f832535248c0/source/512x512.jpg"
"Rituals"|"https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/9f/d1/1e/9fd11edb-bb5b-2ceb-fa70-b02b657640ee/source/512x512.jpg"
"Triarchy of the Lost Lovers"|"https://is3-ssl.mzstatic.com/image/thumb/Music3/v4/cf/3c/60/cf3c6045-579e-d9af-2ba5-4075d14fe1c9/source/512x512.jpg"
"A Dead Poem"|"https://is3-ssl.mzstatic.com/image/thumb/Music6/v4/4d/78/21/4d78210b-70b3-bf0e-fefa-bf3d01b4d203/source/512x512.jpg"
"Genesis"|"https://is3-ssl.mzstatic.com/image/thumb/Music69/v4/8f/2a/0e/8f2a0ed9-92ae-037e-fe85-fb608ba32a78/source/512x512.jpg"
"The Call of the Aethyrs"|"https://is3-ssl.mzstatic.com/image/thumb/Music69/v4/8f/2a/0e/8f2a0ed9-92ae-037e-fe85-fb608ba32a78/source/512x512.jpg"
"Sanctus Diavolos"|"https://is4-ssl.mzstatic.com/image/thumb/Music6/v4/31/85/bf/3185bf08-bcb0-21e2-204f-ca2004a527c4/source/512x512.jpg"
"The Mystical Meeting"|"https://is4-ssl.mzstatic.com/image/thumb/Music69/v4/fc/9d/f3/fc9df35d-9d3c-e314-fb86-9df8f3294168/source/512x512.jpg"
"The Heretics"|"https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/a8/f9/95/a8f99599-c78e-d67a-544d-233b09bc665b/source/512x512.jpg"
"Aealo"|"https://is5-ssl.mzstatic.com/image/thumb/Music123/v4/2d/9b/db/2d9bdba8-cc06-05a1-df44-34186af7c8a6/source/512x512.jpg"
"Theogonia"|"https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/44/aa/46/44aa4666-c02b-dfe4-70fb-04cb895db7d4/source/512x512.jpg"
"The Eldest Cosmonaut"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/e8/96/d6/e896d6f3-2217-f085-17bd-2f6cd976de34/source/512x512.jpg"
"Temple of the Lost Race (Bonus Track)"|"https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/e0/9f/fe/e09ffe61-0304-53da-0da3-857662ce0122/source/512x512.jpg"
"Waters of Lethe"|"https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/9b/c3/e5/9bc3e589-d681-6239-3982-6f858b8af255/source/512x512.jpg"
"Absence"|"https://is5-ssl.mzstatic.com/image/thumb/Music113/v4/3e/b9/54/3eb9544f-c43f-b3d6-a257-272bab007551/source/512x512.jpg"
"When Landscapes Bled Backwards"|"https://is3-ssl.mzstatic.com/image/thumb/Music6/v4/cf/52/41/cf52413a-6df7-0e15-de16-068d6d7bb0be/source/512x512.jpg"
"The Dead End Experiment"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/ec/97/48/ec974830-790b-6078-11a2-2b5b22324a1a/source/512x512.jpg"
"Vittra"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/25/92/e7/2592e783-e2c5-57e7-b91a-9df21910e541/source/512x512.jpg"
"Svitjod"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/2f/84/37/2f843707-322a-dfbd-0fb7-d263ee2c0443/source/512x512.jpg"
"Eld"|"https://is5-ssl.mzstatic.com/image/thumb/Music111/v4/8c/e8/54/8ce85448-3568-9dd8-856c-5bb4f6e87804/source/512x512.jpg"
"I döden"|"https://is5-ssl.mzstatic.com/image/thumb/Music3/v4/16/2b/20/162b20fe-2852-4190-a920-651d1f0198ba/source/512x512.jpg"
"Remedie"|"https://is3-ssl.mzstatic.com/image/thumb/Music6/v4/54/70/aa/5470aad0-ab1e-283b-59a3-f5048d03afe8/source/512x512.jpg"
"Omens"|"https://is3-ssl.mzstatic.com/image/thumb/Music7/v4/eb/22/f5/eb22f588-7611-9a8f-f16d-7fce52c61c06/source/512x512.jpg"
"Doom Philosophy"|"https://is5-ssl.mzstatic.com/image/thumb/Music4/v4/88/fa/fa/88fafaf3-2da5-b726-6b27-975c593d330e/source/512x512.jpg"
"Gnosis - EP"|"https://is1-ssl.mzstatic.com/image/thumb/Music49/v4/89/9c/50/899c50ca-b883-02ef-3f8f-2482d3da1caf/source/512x512.jpg"
"III"|"https://is2-ssl.mzstatic.com/image/thumb/Music3/v4/ee/af/2c/eeaf2c51-8062-71b4-7d35-dc3da7ecbcc7/source/512x512.jpg"
"Fields of Doom"|"https://is5-ssl.mzstatic.com/image/thumb/Music128/v4/a9/da/e6/a9dae68e-a99e-07ab-64aa-91df97d608ab/source/512x512.jpg"
"Supreme Art of War"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/c4/a0/20/c4a02089-07fc-f50a-a566-fa22967d07fa/source/512x512.jpg"
"At the Gates of Utopia"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/4c/9a/0f/4c9a0f2f-98e7-4b2b-92fb-400ec416b39c/source/512x512.jpg"
"Hesperia"|"https://is3-ssl.mzstatic.com/image/thumb/Music128/v4/07/75/44/0775446f-0bf9-b324-b2e9-745be2edad60/source/512x512.jpg"
"Mare Nostrum"|"https://is3-ssl.mzstatic.com/image/thumb/Music6/v4/16/d4/61/16d46156-032a-c771-5b91-f860b9a411d4/source/512x512.jpg"
"The Gorgon Cult"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/61/33/d4/6133d435-61f0-bd79-6dca-dea02dc3c20b/source/512x512.jpg"
"Divide and Conquer"|"https://is2-ssl.mzstatic.com/image/thumb/Music6/v4/67/62/c7/6762c79e-1362-25de-b91b-f1fc0e5c05bc/source/512x512.jpg"
"Bloodbath"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/34/92/75/349275ff-fd9f-fc6b-eaa7-a7b7fb527c76/source/512x512.jpg"
"Sanctify The Darkness"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/66/a9/7a/66a97a59-fd84-455a-3480-3203bdb4ed4d/source/512x512.jpg"
"Division of Blood"|"https://is4-ssl.mzstatic.com/image/thumb/Music20/v4/71/f2/cd/71f2cd46-50b4-4aca-6902-c94006d6bd62/source/512x512.jpg"
"Eternal Domination"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/b3/e1/92/b3e192f4-14af-1818-9ee6-06920cf1c725/source/512x512.jpg"
"Suffering G.O.D. Almighty"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/c0/92/09/c09209ab-5292-da57-4e21-a6cad7acb775/source/512x512.jpg"
"12 Ablaze"|"https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/da/72/d9/da72d946-56f5-be91-9375-e28d750fb6f8/source/512x512.jpg"
"The Source Presents: Hip Hop Hits, Vol. 6"|"https://is2-ssl.mzstatic.com/image/thumb/Music128/v4/87/bc/9b/87bc9b84-090a-855b-9d65-337421b6b593/source/512x512.jpg"
"Diesel Dog Sound"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/24/c8/97/24c897e4-5deb-a787-abb8-6e879b732451/source/512x512.jpg"
"DV8"|"https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/ef/c7/74/efc77480-2622-d82f-0892-2c8aca8ecaa0/source/512x512.jpg"
"Orgia Daemonicum"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/f0/7b/43/f07b4397-d6b9-c158-659c-fc91044cc0ae/source/512x512.jpg"
"Previsor"|"https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/49/b0/97/49b0977a-e972-0ed7-6274-70b24910c879/source/512x512.jpg"
"The Misanthrope's Fable"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/d4/1e/ca/d41eca40-022d-b7b2-1db8-6d0f10be67b6/source/512x512.jpg"
"The Four Scissors"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/88/07/45/88074524-ee98-d8d5-49d5-5a8ee57f4d66/source/512x512.jpg"
"''The Serpent's Manifolds''"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/f0/bf/83/f0bf834b-ce5f-bdfc-5128-c61e11c72840/source/512x512.jpg"
"Inure"|"https://is1-ssl.mzstatic.com/image/thumb/Music111/v4/74/75/fd/7475fd0a-d22a-3a39-483b-6c8ad40692bb/source/512x512.jpg"
"Anthem to Creation"|"https://is1-ssl.mzstatic.com/image/thumb/Music3/v4/df/19/41/df19419c-c19a-15ef-a6e2-c6795905a90b/source/512x512.jpg"
"Pandemic"|"https://is1-ssl.mzstatic.com/image/thumb/Music6/v4/2e/d7/44/2ed744d4-7c62-06df-1c5d-1756d02512a1/source/512x512.jpg"
"The Reign of Dreams"|"https://is5-ssl.mzstatic.com/image/thumb/Music6/v4/2c/a8/45/2ca845ce-cf35-b193-cd64-2d2ec804716c/source/512x512.jpg"
"Stygian Forces of Scorn"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/98/8f/3d/988f3dfc-9d02-a4b7-4e33-5aa22341344e/source/512x512.jpg"
"Crowsreign"|"https://is1-ssl.mzstatic.com/image/thumb/Music41/v4/7b/24/38/7b243873-6e49-6eaf-f232-7b1262620a84/source/512x512.jpg"
"Walpurgisnacht"|"https://is1-ssl.mzstatic.com/image/thumb/Music62/v4/9b/ae/43/9bae4354-d5ce-805b-a4f7-265dc244c195/source/512x512.jpg"
"Genesis of Apocryphal Desire"|"https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/bc/d9/a7/bcd9a7ab-eec6-b46c-4b86-52abe9d5ab1b/source/512x512.jpg"
"Untrodden Corridors of Hades"|"https://is4-ssl.mzstatic.com/image/thumb/Music3/v4/83/96/2d/83962d9b-6574-9a72-607f-d79187a080ff/source/512x512.jpg"
"His Majesty at the Swamp"|"https://is5-ssl.mzstatic.com/image/thumb/Music69/v4/5e/58/5e/5e585eb3-5ee1-c5fb-4cef-7181e9744382/source/512x512.jpg"
"Inmortal"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/a6/be/8f/a6be8f3f-424c-e14b-afdb-42c399325b3a/source/512x512.jpg"
"Donde el Silencio Se Rompi¢..."|"https://is1-ssl.mzstatic.com/image/thumb/Music117/v4/4d/0f/57/4d0f57e8-142e-c850-32e0-f833c44da024/source/512x512.jpg"
"La Quinta Esencia"|"https://is2-ssl.mzstatic.com/image/thumb/Music49/v4/5b/2f/0d/5b2f0dfd-6b98-fa69-fa27-c51bbbaf1a65/source/512x512.jpg"
"Warcry - EP"|"https://is3-ssl.mzstatic.com/image/thumb/Music22/v4/11/cd/09/11cd09e4-eca7-8f89-08a3-2552782be135/source/512x512.jpg"
"Revoluci¢n"|"https://is3-ssl.mzstatic.com/image/thumb/Music49/v4/62/17/0c/62170c30-c992-7f75-1a6f-f9e18aefa019/source/512x512.jpg"
"Alea Jacta Est"|"https://is3-ssl.mzstatic.com/image/thumb/Music7/v4/db/5a/01/db5a0132-7d17-59f2-4362-29b83f92af64/source/512x512.jpg"
"El Sello de los Tiempos"|"https://is5-ssl.mzstatic.com/image/thumb/Music41/v4/f4/b5/ab/f4b5abbb-e191-d8dd-46d2-04d271225110/source/512x512.jpg"
"D¢nde Est  la Luz"|"https://is5-ssl.mzstatic.com/image/thumb/Music49/v4/cb/58/fa/cb58fae7-dbcc-5172-72c6-747a57857c62/source/512x512.jpg"
"Alfa"|"https://is5-ssl.mzstatic.com/image/thumb/Music69/v4/c7/a6/a7/c7a6a7d0-c64f-ec98-5042-cd94a767f8a8/source/512x512.jpg"
"Prominence and Demise"|"https://is1-ssl.mzstatic.com/image/thumb/Music4/v4/a0/21/00/a0210003-b607-ad5d-485c-3eb96fd7ac6b/source/512x512.jpg"
"Reflections of the I"|"https://is3-ssl.mzstatic.com/image/thumb/Music4/v4/8a/59/7a/8a597a2e-2df5-5994-65ed-20ba0311c61f/source/512x512.jpg"
"The Imaginary Direction of Time"|"https://is5-ssl.mzstatic.com/image/thumb/Music4/v4/83/27/2e/83272ef3-f7d5-2190-4380-a64cb2bf9a4b/source/512x512.jpg"
"Warfair"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/fb/e4/c0/fbe4c063-d03d-55a2-62f6-32a6fb9411b3/source/512x512.jpg"
"Power Within"|"https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/a3/1d/a8/a31da89c-4255-8e34-0ae7-7cb5637ecfe2/source/512x512.jpg"
"Nightbreed"|"https://is5-ssl.mzstatic.com/image/thumb/Music113/v4/09/f9/b5/09f9b559-38e8-92aa-d92e-e19833bdb3d7/source/512x512.jpg"
"Cold Light of Monday"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/37/6c/7b/376c7b76-7d50-93a0-a242-ec53cda9f992/source/512x512.jpg"
"The Window Purpose"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/77/16/be/7716beae-953a-81f9-9eab-2c9dbf85da68/source/512x512.jpg"
"Machina Viva"|"https://is2-ssl.mzstatic.com/image/thumb/Music122/v4/ab/8b/83/ab8b8377-d618-1180-3743-36c718382188/source/512x512.jpg"
"Communication Lost"|"https://is2-ssl.mzstatic.com/image/thumb/Music128/v4/05/d3/46/05d34626-99bf-5ff4-87b2-ecacaff43a31/source/512x512.jpg"
"Still"|"https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/de/40/59/de4059dd-1711-cdbc-24a7-a6fdc2304369/source/512x512.jpg"
"Necrolatry - EP"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/02/a2/35/02a23559-c5a7-1729-079f-dfe0df37fddf/source/512x512.jpg"
"Nykta"|"https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/5f/3f/09/5f3f0935-9b5b-cd5b-c7ba-57eaf0f5044f/source/512x512.jpg"
"In Monumentum"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/9b/1f/1c/9b1f1c1a-cee9-ae5e-84ee-165cf0f3a1cd/source/512x512.jpg"
"Face of the Conqueror - EP"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/9c/eb/fa/9cebfa1b-b30c-1281-9f3b-f480180f1654/source/512x512.jpg"
"Dancing in the Fire"|"https://is4-ssl.mzstatic.com/image/thumb/Music62/v4/9c/b2/6c/9cb26cb8-c9d3-e26c-1464-cdb77825bd09/source/512x512.jpg"
"Mundo Mitomano"|"https://is2-ssl.mzstatic.com/image/thumb/Music113/v4/7c/de/24/7cde24e7-ad38-0166-8978-d971ff0abe2e/source/512x512.jpg"
"Malicia, Malicia"|"https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/39/8e/a7/398ea7a2-29d3-5443-4217-4c926c6f838d/source/512x512.jpg"
"Echoes of Eternity"|"https://is1-ssl.mzstatic.com/image/thumb/Music20/v4/c0/f5/29/c0f529f7-00cd-5454-3cb3-d89235077c89/source/512x512.jpg"
"Qu¡tate la M scara (En Vivo)"|"https://is5-ssl.mzstatic.com/image/thumb/Music123/v4/58/7a/26/587a2635-fa90-bb95-0251-3e9b06b2c740/source/512x512.jpg"
"Born Bleeding"|"https://is2-ssl.mzstatic.com/image/thumb/Music71/v4/87/dc/10/87dc10e4-61ea-6f3c-0393-c00791c8a741/source/512x512.jpg"
"Ave Satan! - EP"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/90/9e/44/909e44cd-9cf3-8d32-ff52-b10ff4ae8866/source/512x512.jpg"
"Psychogeist"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/f1/3b/1d/f13b1d9b-bc30-c453-205a-155368261f4f/source/512x512.jpg"
"Terra Incognita"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/4b/d2/7e/4bd27ed8-a1e5-a579-c520-d3ae62d8f286/source/512x512.jpg"
"Agregator: Sz?rk?let"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/6f/34/2c/6f342c88-2b9c-90ec-6d65-580db8a0c26f/source/512x512.jpg"
"A Semmi  g n"|"https://is2-ssl.mzstatic.com/image/thumb/Music69/v4/3e/96/40/3e964086-bead-4acc-f4fb-03e34b56b8dd/source/512x512.jpg"
"T£lont£l/Puszta L‚t"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/20/5d/ab/205dab83-9c34-738f-92f2-69970301e3c9/source/512x512.jpg"
"T£lont£l/Puszta L‚t"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/20/5d/ab/205dab83-9c34-738f-92f2-69970301e3c9/source/512x512.jpg"
"Neverending Destiny"|"https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/dc/0b/8e/dc0b8eda-f233-9962-20cd-9f0d38488250/source/512x512.jpg"
"Medieval Rites"|"https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/4f/47/a9/4f47a929-f72e-e435-3943-bd5197c5fe0a/source/512x512.jpg"
"A Fenevad"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/31/eb/5c/31eb5ca3-d5c1-f5fc-a3a8-8774fccc1645/source/512x512.jpg"
"Földi örömök"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/7e/9a/9a/7e9a9aa3-bcb9-8b5d-4dba-975438d64731/source/512x512.jpg"
"Fekete B r ny"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/40/19/75/40197520-f1bc-237f-ffe9-b56fe7ebdfd9/source/512x512.jpg"
"Forr A Dalom"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/40/19/75/40197520-f1bc-237f-ffe9-b56fe7ebdfd9/source/512x512.jpg"
"Az Utols¢ B rd"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/be/1e/98/be1e98a1-0441-9cde-1b05-6aab23326a9c/source/512x512.jpg"
"T?nd‚rt nc"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/be/1e/98/be1e98a1-0441-9cde-1b05-6aab23326a9c/source/512x512.jpg"
"Blood of Legends"|"https://is2-ssl.mzstatic.com/image/thumb/Music2/v4/f1/39/5b/f1395b4c-0914-37e7-6ed0-39edfb821a8b/source/512x512.jpg"
"To Death and Beyond..."|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/37/6f/af/376faf4a-44fd-866b-fefc-6c4fbba28a8d/source/512x512.jpg"
"March for Glory and Revenge"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/46/29/68/46296866-9004-4063-74b1-6f13c78acce6/source/512x512.jpg"
"...On the Way of the Hunting Moon"|"https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/0c/34/4c/0c344cc3-7a2e-f0ad-dcae-9b4b09b4ad7d/source/512x512.jpg"
"Inexorable Defiance"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/38/8e/ee/388eee54-0ed8-c823-496c-fc31912bf546/source/512x512.jpg"
"House of the Dying Sun"|"https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/88/8d/67/888d674a-b475-21eb-47ad-7a57d3ef9b7b/source/512x512.jpg"
"Kingdom of the Dead"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/f8/69/4d/f8694d43-15dd-a2de-1733-16f436e089f7/source/512x512.jpg"
"Of Bitterness and Hope"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/39/b3/c0/39b3c091-e5b1-87ad-413a-3cbdd3fa9ab9/source/512x512.jpg"
"The Estrangement Process"|"https://is4-ssl.mzstatic.com/image/thumb/Music/v4/92/f0/b1/92f0b159-9e35-d463-e28a-5cc140ef7649/source/512x512.jpg"
"This Corroded Soul of Mine - EP"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/5e/1a/16/5e1a1646-9bff-55cb-95bf-9768f42c5141/source/512x512.jpg"
"Open the Casket, Enter the Garden"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/7f/d5/04/7fd50451-4f91-ce74-a279-ca253344f665/source/512x512.jpg"
"Incompleteness In Absence"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/db/8a/52/db8a525f-7c11-71f2-42d1-b2ad3ada221b/source/512x512.jpg"
"Eltörölt Vil g 2"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/7d/4f/b8/7d4fb81b-e9a8-5769-efbe-44b41d0d8c47/source/512x512.jpg"
"World Erased"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/7d/4f/b8/7d4fb81b-e9a8-5769-efbe-44b41d0d8c47/source/512x512.jpg"
"Fergeteg"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/0f/0c/19/0f0c195d-b7f8-f940-4a9c-2f236e17d143/source/512x512.jpg"
"Szelek"|"https://is1-ssl.mzstatic.com/image/thumb/Music/v4/95/cf/31/95cf31e8-2757-7e97-44a1-6c90f0ec50f2/source/512x512.jpg"
"Óg‚ret"|"https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/2b/8c/45/2b8c4565-4d54-384a-7a12-ff8d0810dc2e/source/512x512.jpg"
"Napisten Hava"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/18/70/31/18703198-c4c4-352c-f2ab-6694f703c535/source/512x512.jpg"
"Kikelet"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/34/c0/ca/34c0ca91-6ce4-0e5a-202f-0a593c800ce4/source/512x512.jpg"
"Óld s"|"https://is2-ssl.mzstatic.com/image/thumb/Music49/v4/d8/bc/c4/d8bcc4a0-56cc-f9c4-4c3e-7ae9e6a353b7/source/512x512.jpg"
"Arany-Album"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/b2/34/90/b234902a-5291-6aeb-f243-9f0546861356/source/512x512.jpg"
"J‚gbont¢"|"https://is5-ssl.mzstatic.com/image/thumb/Music/v4/70/41/34/70413441-73b2-f704-782f-92f4beda43cd/source/512x512.jpg"
"Presentiment"|"https://is2-ssl.mzstatic.com/image/thumb/Music71/v4/65/28/b5/6528b5c4-e2f6-6499-a672-e8154a573f95/source/512x512.jpg"
"Embraced by the Light"|"https://is2-ssl.mzstatic.com/image/thumb/Music6/v4/19/20/27/1920273a-6ec4-0ff9-82ab-4c1ea4d539d1/source/512x512.jpg"
"A Total Eclipse of the Sun"|"https://is4-ssl.mzstatic.com/image/thumb/Music118/v4/50/4f/68/504f683b-1053-8e6a-a467-699d1537a68b/source/512x512.jpg"
"Of Man's First Disobedience"|"https://is2-ssl.mzstatic.com/image/thumb/Music/v4/5f/00/99/5f009990-e7e6-2d98-ef72-e63f253457b2/source/512x512.jpg"
"Path of the Angels"|"https://is3-ssl.mzstatic.com/image/thumb/Music/v4/23/1c/e0/231ce042-ac02-9975-80f8-8310d17308e8/source/512x512.jpg"
"Indian Summer"|"https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/99/2d/12/992d1278-f03f-d0aa-fceb-4f5e6ed9e49b/source/512x512.jpg"
"Die Young"|"https://is3-ssl.mzstatic.com/image/thumb/Music128/v4/17/44/01/17440177-0249-fdff-48cb-c9ec275fcfeb/source/512x512.jpg"
